trade_id,quantity,price,symbol,direction,maturity
V513E,214,930.3625324570181,JPM,SELL,20
ZJF0V,564,694.0476533295531,AMZN,SELL,1
4K8WV,327,674.1483456809581,META,SELL,20
8NP9F,777,497.5172134173804,GOOG,BUY,10
HZ5SV,137,474.11089135272914,AAPL,SELL,10
S1UGG,62,676.1245471961189,META,BUY,1
8211W,306,572.3064118253667,TSLA,SELL,5
EAZ1W,257,406.9691001293935,AMZN,BUY,10
LED0D,722,842.7840286319458,JPM,SELL,30
2QN6Q,585,832.3270045752965,AMZN,BUY,5
SAB25,611,530.3661436044343,META,BUY,30
459F4,802,799.1308537918972,AMZN,SELL,10
F8T1E,718,212.01537135079374,MSFT,BUY,10
WA9H4,164,938.4549497809496,AAPL,BUY,10
34ERM,475,966.9422390852501,META,SELL,1
P3BAS,311,203.88786340283326,AMZN,SELL,20
NTBI7,393,806.6855915702861,BRK.A,BUY,1
59Z2K,47,696.3057585318448,GOOG,BUY,1
3IZ35,108,484.97697475655457,NVDA,SELL,20
9TIUC,11,130.94839877872744,AAPL,BUY,10
RPBNI,41,982.1377517679855,AMZN,BUY,30
WFS1O,20,971.9377517086139,MSFT,BUY,20
HSZSS,572,723.0696291312139,MSFT,BUY,20
TKI8J,499,308.4152156800401,META,SELL,20
40236,871,187.94530476912223,MSFT,BUY,20
AMRMC,922,832.5301081422297,BRK.A,BUY,5
M37LJ,337,727.5788579547032,TSLA,BUY,10
EX9ZA,508,883.8057529620077,TSLA,SELL,1
J8IZI,871,784.1689397063483,TSLA,BUY,10
EN7ER,339,906.3216066017535,NVDA,SELL,5
7Y4AI,403,622.5526342849969,BRK.A,SELL,5
W0GKO,177,173.03294055971864,META,BUY,1
HHCJC,625,583.870860352411,MSFT,SELL,20
WEGN4,591,857.1522269450198,JPM,SELL,1
P62H8,384,997.1901511639311,MSFT,BUY,10
22DDY,685,427.73094357440675,NVDA,SELL,5
XB78M,307,635.2148022107518,GOOG,BUY,30
F2O08,359,832.8001903330703,MSFT,SELL,10
0YI9I,49,905.6412284109323,META,BUY,1
6RUKG,987,390.0582040723066,GOOG,BUY,30
T901U,457,283.43753528253126,BRK.A,SELL,10
DYZD4,248,640.1929306983284,BRK.A,BUY,1
WTEUL,82,999.3745240019518,TSLA,BUY,5
HC6LM,210,508.7690217032448,BRK.A,BUY,1
2KMMH,748,808.8973754470713,V,SELL,1
DTZP8,866,664.9466238336836,NVDA,SELL,1
213XV,123,180.4055084472393,JPM,BUY,1
YAE1J,899,926.4711972404498,TSLA,SELL,20
BE91W,549,263.09729052603404,V,BUY,20
HMWWO,461,423.97746637074084,TSLA,SELL,20
WYY8U,190,154.73530458931862,V,BUY,20
0DKAC,359,522.666298266955,META,BUY,20
2BLCK,853,397.98513559448804,MSFT,SELL,20
LV3YG,334,385.2423934874716,AMZN,SELL,5
LE0D9,6,941.8248280722767,TSLA,BUY,5
R90GG,818,245.22965085094813,META,SELL,20
8H3E9,929,306.0453787000306,JPM,BUY,20
W6K0S,275,594.5436352661877,V,BUY,1
96VWD,438,977.9009340356833,META,SELL,5
IJ1BJ,192,450.35635316852324,TSLA,SELL,1
Z1BO0,551,775.7524108500788,JPM,BUY,5
C1V47,92,926.9185489609742,NVDA,SELL,5
QW77H,703,876.3214697335111,TSLA,SELL,5
99I4H,21,352.35173083524376,GOOG,BUY,1
R6E3Y,999,347.3458494221433,NVDA,BUY,20
OLJS6,822,401.7090731688566,TSLA,BUY,10
EBUCH,726,172.1901628592378,JPM,SELL,20
ORFO2,269,470.19908692521204,BRK.A,BUY,10
60C46,837,780.1022332950822,NVDA,BUY,10
XCYZ1,195,519.2442199401064,TSLA,BUY,20
ITDB3,944,747.4903049736246,META,SELL,10
VR2ZW,230,527.2544424816335,JPM,SELL,10
EK49Q,770,315.7020105105357,TSLA,BUY,1
U4SVM,232,810.4484235991703,MSFT,BUY,5
BNONN,634,700.3751327730686,JPM,BUY,30
P39KN,989,442.3641281531088,META,SELL,5
XFLYS,29,671.2778796798455,BRK.A,BUY,10
FX9BY,928,251.09914991164118,GOOG,SELL,10
7NGUZ,853,509.25791889254504,META,SELL,10
4F86J,795,310.0015668471526,NVDA,BUY,5
YUIB9,385,389.8446788468673,BRK.A,BUY,20
UDAII,732,736.9399414904939,META,BUY,20
22FMM,843,541.9576865839753,AMZN,SELL,10
HW1W2,115,446.6664155450049,V,BUY,30
3QWNK,292,166.65146591709248,META,BUY,10
71DPR,969,881.9218862569062,NVDA,BUY,30
1E3Q8,646,987.9818608261852,MSFT,BUY,20
97O38,756,411.7622200968885,V,BUY,5
2DYSO,692,421.3767160055492,META,BUY,30
XVZKK,312,315.1477066886829,META,BUY,20
SVPTG,818,829.0405481619111,GOOG,SELL,5
YYGCV,163,536.163507774349,META,SELL,1
XJRSR,498,694.7002335146119,GOOG,BUY,30
SZ9DK,927,386.4376570470514,AMZN,BUY,20
KCJYH,373,697.2259967767334,NVDA,BUY,10
T1QUY,118,446.57170561932435,NVDA,SELL,5
1ED6A,681,262.57675374098187,V,SELL,20
Z6G9K,291,731.9508060691829,BRK.A,SELL,1
KBATA,172,665.957598774114,META,SELL,30
3KCDI,282,444.6918974145161,META,SELL,20
4XBWO,177,719.4374217896949,TSLA,BUY,30
QLJE0,570,865.333675669682,AMZN,BUY,10
OHGAU,479,617.6146208636292,MSFT,BUY,10
TCD69,298,797.1650516373411,MSFT,BUY,10
K5F0U,515,723.1433067826296,MSFT,BUY,10
MIUNY,837,727.0595258053254,MSFT,SELL,10
3B8MB,892,267.2411097427761,BRK.A,BUY,5
KJWXK,735,734.2272451060942,BRK.A,BUY,5
BGWCH,89,334.9024642538337,JPM,SELL,20
SBZXC,976,581.4426764981717,V,SELL,20
9FIGG,914,328.39160666218015,AMZN,SELL,20
WJXTB,169,927.0364635990765,AMZN,SELL,10
V75EH,884,765.8662245440456,MSFT,SELL,10
5KIDC,779,860.1289363828554,AMZN,SELL,10
HHFRS,959,840.6373520385914,MSFT,SELL,10
4I4NB,414,971.7849363963902,GOOG,BUY,10
0MEHP,665,564.6445269496442,MSFT,BUY,10
LCCVS,93,619.3874312336568,TSLA,BUY,20
BD72E,43,844.4138366958332,JPM,BUY,1
N6NXB,274,113.58807367171471,META,SELL,5
9QFPY,79,317.27433056922604,AAPL,BUY,1
KZ9MV,428,919.654058313794,NVDA,SELL,30
Y8K6T,700,697.2470637744533,META,SELL,10
P7MZR,696,966.0305475944971,NVDA,BUY,30
XNT3E,371,823.2195335853105,GOOG,SELL,10
AS2KW,431,688.2176164831683,TSLA,SELL,10
FU5HT,893,702.6608516606107,TSLA,SELL,10
0VQUO,334,914.0950965634582,TSLA,BUY,30
FHRU8,276,149.97902814937692,META,SELL,1
BEI2O,626,377.41407758564384,JPM,SELL,20
DMSMG,150,348.6148643136644,TSLA,BUY,1
3C1WB,748,541.7505173494785,AMZN,SELL,10
9DJEC,979,618.1377627928517,BRK.A,SELL,20
ZC72M,415,346.2772128241987,NVDA,SELL,1
D0MKC,448,899.0081848767092,AAPL,SELL,10
UPH4V,355,378.8526924595104,TSLA,BUY,1
I2U69,164,667.6506884286499,META,BUY,20
4KHE7,91,371.46350075665157,BRK.A,BUY,30
5Y4Z0,135,798.0637802413801,TSLA,BUY,10
G2SWE,446,250.80577388164892,GOOG,SELL,1
KDBRC,840,493.8381399300889,JPM,BUY,20
0X41T,387,122.3775180638938,TSLA,SELL,20
XVZQK,102,970.8928178881039,V,BUY,30
S7AVB,732,146.03882949094526,MSFT,SELL,10
KUA5V,734,141.41579207809374,AAPL,BUY,5
EUHJM,778,455.9976575547761,AMZN,BUY,20
LLEY2,969,862.595841744328,NVDA,BUY,20
DT9IZ,745,557.3878235702739,MSFT,SELL,5
SZJHS,157,611.4076096131266,NVDA,BUY,10
LLP9P,819,898.2063841203312,JPM,BUY,1
0NWCW,243,700.9274376510612,BRK.A,SELL,20
0YX7X,90,256.0524165765378,AMZN,BUY,10
6VZIX,298,873.02065932742,BRK.A,SELL,1
NJ94F,787,123.19095040378012,AMZN,BUY,30
2BPUY,477,348.8556564889003,MSFT,BUY,20
RZ0TF,362,416.2340267504558,META,SELL,20
WZ4OQ,650,569.3626624510331,TSLA,SELL,1
MBESY,540,555.974560490407,GOOG,BUY,30
0W2FL,89,978.3082679162202,AMZN,BUY,20
DBDF4,751,290.6452586610916,AAPL,BUY,20
6SG9L,616,719.6827802535339,JPM,SELL,20
M4X1I,317,346.5318730929981,TSLA,BUY,5
6KZ8B,75,232.16000987530896,V,SELL,30
1YKD3,734,202.43803922958392,MSFT,BUY,1
9HQLJ,339,827.0334061094769,GOOG,SELL,10
0YUA7,987,643.3341979639015,GOOG,BUY,10
LSXF5,335,325.5889974634101,NVDA,SELL,10
LPNZ2,323,683.4061427169893,V,SELL,30
78SHI,196,472.96985780544844,JPM,SELL,20
O3RTO,977,329.44172437396253,V,SELL,1
K5LFJ,748,870.2652006476678,AAPL,SELL,20
JQIA3,60,484.2047635469693,NVDA,BUY,10
9L2PZ,834,350.30025782631526,MSFT,BUY,10
3XGK7,136,310.82515901834284,NVDA,SELL,5
BRFOV,885,157.5981185943239,V,BUY,20
3JSS0,119,129.86527570801852,MSFT,BUY,1
3PNOZ,122,243.79583071114007,TSLA,BUY,5
AG1Q7,812,477.339281892596,AMZN,SELL,5
LXMIR,274,886.0798296050438,TSLA,SELL,30
806EN,926,907.2158104105694,AAPL,BUY,5
TXHSS,300,436.7766413259344,AMZN,SELL,5
C2SYN,79,569.2567029047949,NVDA,SELL,20
LDT39,730,534.0275883445127,NVDA,SELL,20
UKDUF,579,920.3117469664091,MSFT,SELL,30
K3JR3,504,857.8326815717353,NVDA,SELL,5
GNCQG,242,971.510474955048,META,BUY,30
PS192,453,266.73921774089615,JPM,SELL,10
UYI2V,341,678.6747064272982,AMZN,BUY,30
N6DRI,388,113.1217237760775,BRK.A,SELL,20
0JOND,304,772.7313395488084,BRK.A,BUY,20
OZ7T3,640,846.8491791651448,MSFT,BUY,1
6F59Y,998,461.11955430959506,BRK.A,BUY,20
P21X6,587,860.435833868439,META,SELL,1
3XK52,148,619.5134530292729,TSLA,BUY,1
P0FRW,156,870.771447971435,AAPL,SELL,20
YFQPU,372,217.99050423942572,NVDA,SELL,5
Z1191,390,871.5412727374058,AMZN,BUY,30
KO6UV,847,101.67525188449184,META,BUY,5
VR28K,128,383.7895027747584,GOOG,SELL,30
IDURR,378,383.5198430062216,META,SELL,5
8FR2D,191,633.8902356940334,TSLA,BUY,10
BIBIC,411,424.9270164210844,MSFT,SELL,30
KAREW,71,479.30642150268187,META,SELL,10
06HMP,544,810.5802592413971,BRK.A,BUY,30
QH3TC,170,393.66326962131507,NVDA,SELL,5
OO6B9,435,565.1591666674645,AAPL,BUY,1
8826X,285,923.9002629297609,V,BUY,20
ZEY2I,610,752.444242977375,BRK.A,BUY,1
U3H96,674,553.4350410607692,AAPL,SELL,1
Y1IWY,179,343.49126751866936,AMZN,BUY,30
P5170,869,303.1147850271134,TSLA,BUY,5
4P2BB,298,584.848323208935,NVDA,SELL,10
ZK8O7,523,655.5403511952221,NVDA,BUY,10
2NEXY,533,270.0583654320394,AAPL,SELL,20
XFX6G,144,579.7305620320496,AAPL,SELL,30
KASQ5,777,373.5838387450514,MSFT,BUY,10
E8YLP,618,930.6088142630389,TSLA,BUY,20
S6GF7,493,875.3099745228271,JPM,BUY,30
78UWF,346,525.8156134891517,AAPL,BUY,10
KPMH7,92,752.419944034595,MSFT,SELL,20
67LXH,359,761.3336396402098,TSLA,BUY,10
U7P0R,468,903.3890801322751,NVDA,SELL,5
ZWJAK,652,836.2628840643371,GOOG,SELL,10
VH3QA,193,506.9596165615466,V,SELL,5
H9QCT,800,275.7517189262703,NVDA,SELL,1
KNVKW,598,202.34469564463342,TSLA,SELL,10
M0CYC,347,238.8735035847581,AMZN,BUY,30
QO45X,146,482.3820012754647,AMZN,SELL,30
288GP,611,626.2710002329962,TSLA,SELL,10
TREP4,63,219.09723486021403,TSLA,SELL,10
29GJL,84,315.65941266521804,AAPL,BUY,5
3233U,257,487.4198069373741,AAPL,SELL,30
YFVEZ,324,217.75068207880776,V,SELL,20
KQQ9U,669,763.113541852163,BRK.A,SELL,10
LES63,156,799.9423316883579,GOOG,SELL,1
H5STU,715,686.8303861077951,BRK.A,BUY,20
1ROYJ,905,104.69507545928191,MSFT,BUY,10
43MLY,949,980.4354166620875,AAPL,BUY,20
USPDT,702,243.18792910380807,TSLA,SELL,30
669EE,555,660.1204415110634,MSFT,BUY,10
CYI26,173,336.1427823259457,GOOG,BUY,5
FF2MD,866,171.41547280964846,GOOG,BUY,1
UE4JN,180,993.7766695575882,NVDA,BUY,5
RFDPI,719,978.838616545523,TSLA,SELL,5
XWK4X,635,291.1381193541904,META,BUY,10
ZVR1D,575,296.4070880344467,NVDA,BUY,5
DD4I6,564,605.2058765991893,META,BUY,10
YLV2T,426,581.516252456573,BRK.A,SELL,5
U57XZ,811,185.4676095587895,V,BUY,20
97UIC,954,205.77133212798128,AMZN,BUY,10
B6S54,745,345.9823141520047,TSLA,BUY,30
3VKRY,917,724.2195776489577,TSLA,BUY,1
MFAN5,663,816.1482307941811,TSLA,BUY,30
U7324,92,248.98553261911724,TSLA,BUY,10
AAO4U,603,563.8898461213098,NVDA,SELL,30
NXQZU,863,820.9761161199598,JPM,BUY,30
LSO2D,282,225.6986283131004,MSFT,BUY,5
NALMP,688,563.9651513825916,GOOG,SELL,10
Z6ID8,281,538.093494818766,JPM,BUY,1
QKMGX,725,402.0395854097235,BRK.A,SELL,5
D290P,193,123.46132264067569,META,BUY,1
TW79I,698,941.9464881042851,AMZN,BUY,1
530OU,639,156.2558887466535,AMZN,SELL,20
J5UK6,408,834.1956939359759,AAPL,SELL,5
C4EIW,356,869.1122480669667,JPM,SELL,1
GJFZ2,132,183.07788294894465,V,BUY,1
QEGS3,597,446.32711710360917,AAPL,SELL,1
QJQO4,307,639.2188518574162,AAPL,SELL,30
7Y7K7,797,522.9439724333782,AMZN,SELL,20
9ANRI,124,344.6073619962634,AMZN,BUY,20
I61DU,858,703.3444459869216,META,SELL,1
5XA1A,146,794.7997162635351,NVDA,SELL,20
1NSC1,948,514.8575985000666,TSLA,BUY,5
DOAH0,54,550.7454473088251,META,BUY,20
7OI7P,253,622.5641830067635,NVDA,BUY,30
FC599,980,736.2261658161864,MSFT,BUY,20
MRLN6,849,901.7604859009625,AMZN,SELL,1
669QI,213,773.1125542773261,AAPL,SELL,5
H9WM5,5,438.285833532328,MSFT,SELL,1
7C4OI,979,204.8415779419361,GOOG,BUY,1
674YA,268,576.8142097056564,NVDA,SELL,20
1JJQO,56,238.61957952124175,MSFT,BUY,30
FN6IY,910,275.97141614770385,GOOG,BUY,30
6N5RX,158,245.41194923004105,AMZN,SELL,20
2RKRY,9,290.34483943228236,JPM,BUY,1
XY4N9,380,810.9461964564869,BRK.A,SELL,20
1DWK1,226,500.61806100678416,JPM,SELL,20
2ZYDS,437,959.2836548906636,V,BUY,10
YB4RL,707,133.35946113810132,V,BUY,20
ZEQH2,192,865.6892371506021,META,SELL,20
JI80D,988,180.71752400520376,TSLA,BUY,10
FUY5I,792,580.4180474500425,BRK.A,BUY,30
E3T7S,478,996.6070754876173,NVDA,SELL,5
SILOF,932,324.8899517357611,META,BUY,1
SINHM,722,864.5820146926253,META,BUY,5
YBUJY,27,817.2727876198228,AMZN,SELL,5
KJKBP,897,563.0954348764501,JPM,SELL,10
ZTDW3,452,329.15092207091334,AMZN,BUY,10
ATWZ3,944,522.5614418892183,BRK.A,BUY,30
SFCBA,374,147.928412366835,AMZN,BUY,5
DDJGZ,997,538.4909256399753,MSFT,BUY,5
FOV7S,645,794.0094780442989,AAPL,BUY,30
QAVJ3,215,319.8076068440416,MSFT,BUY,1
KL8M3,831,392.2212099728453,META,BUY,10
T8C93,546,710.9048630398835,TSLA,BUY,1
W2RSF,980,113.68840326033157,JPM,BUY,1
IMROL,715,236.96317790732377,AMZN,SELL,1
D336G,240,711.7692545180155,V,BUY,5
YRJ8B,750,938.940569931469,META,SELL,20
R9FDV,12,749.4881381629903,BRK.A,BUY,10
G3KJJ,85,568.4472741452958,AMZN,SELL,30
GDN3H,503,213.23118166558538,MSFT,BUY,1
XA9KM,331,280.1040928468085,JPM,SELL,30
GV6OK,579,718.2368738353953,GOOG,BUY,10
5YBTH,953,503.73404369227603,V,BUY,1
GRHGF,530,527.0760041667702,AAPL,SELL,5
8GIVT,701,549.4785544362503,AAPL,BUY,1
A5VHJ,640,445.0072841072194,AMZN,BUY,5
YY5ZL,965,459.4573144026108,GOOG,SELL,1
KO9GX,907,836.6434169022356,GOOG,BUY,1
6XBDV,775,912.0277422310389,JPM,SELL,20
NH0EU,666,821.7150577537782,GOOG,BUY,30
3I4EZ,637,736.5711110354061,META,BUY,20
QU76S,478,347.33797262261896,GOOG,BUY,30
5LG0O,43,959.3757747404175,GOOG,SELL,5
6Y8K2,535,835.8031946124418,TSLA,BUY,30
UX022,307,767.7061068005088,BRK.A,SELL,5
MWNCR,887,750.6496792734658,TSLA,SELL,5
69LOV,227,820.5288916417192,BRK.A,SELL,5
4B4SY,991,583.9353611156064,META,SELL,30
9DSJB,666,777.5599710905351,V,BUY,10
EAYIM,566,295.8253431561474,MSFT,BUY,10
Q867J,136,676.5511087791077,AAPL,BUY,30
2WANQ,9,424.3213940854302,JPM,SELL,10
4QUG6,181,677.219389917148,JPM,SELL,10
0IPDE,255,734.9299353445973,BRK.A,BUY,30
OHYAO,816,179.62479045135223,MSFT,BUY,20
QHO1N,568,490.3216830798305,AMZN,SELL,1
PQ2SN,873,107.07615183455762,GOOG,SELL,1
WXS90,703,227.65293380723708,JPM,BUY,10
24LXK,546,927.5250255494676,AMZN,BUY,5
MHKB6,230,464.5300942125435,AAPL,SELL,5
V3JL4,26,990.214690942257,NVDA,SELL,5
JJ9U7,221,283.71159464575476,V,SELL,5
UAOFD,452,238.53269757032098,BRK.A,SELL,5
2UPC0,555,948.2409608596076,AAPL,BUY,20
4US2A,974,773.6738604849523,BRK.A,BUY,20
X71LT,457,125.93722046979038,V,SELL,30
UYMPI,956,807.6086074471385,JPM,SELL,5
CRNVZ,153,335.93126593834063,MSFT,SELL,5
V4E8M,900,427.6208810831334,V,BUY,20
MYVVD,202,298.1803681110888,TSLA,BUY,1
HKKAO,780,486.00785483130954,TSLA,SELL,30
Q4AUT,509,758.0124485665004,AMZN,SELL,10
58CMC,199,995.0529870476624,BRK.A,BUY,1
KWI5C,681,983.2161765083736,JPM,BUY,10
RMC64,340,477.9457882626826,TSLA,SELL,1
HZ3IU,802,835.0628812453463,NVDA,BUY,1
AWHM2,220,720.0069923097387,META,BUY,30
9X6EW,449,968.360534160195,GOOG,BUY,5
40EX6,121,698.7743161136552,TSLA,BUY,30
IMT1X,532,864.4769214838024,JPM,SELL,20
WKM9Q,2,237.6609880674722,TSLA,BUY,30
HVN2K,19,654.5020075893339,GOOG,BUY,10
FW1P4,614,260.3903713265211,BRK.A,SELL,5
2P09D,951,657.8694144908823,TSLA,BUY,10
WMRMN,361,331.1649019602202,GOOG,SELL,30
HU5H2,148,662.7367864320956,NVDA,BUY,5
O4N30,570,512.9897573289353,META,BUY,10
GV9IG,742,837.6429916222929,NVDA,BUY,20
XU8TQ,385,615.253217595153,TSLA,SELL,10
5U45B,641,777.9486211153898,TSLA,BUY,5
XQ6LP,877,502.22831532556853,GOOG,SELL,30
LOJJ1,181,425.21722926726073,AAPL,BUY,5
BWR48,898,279.4487966156439,BRK.A,SELL,20
U1V8X,376,580.7789922782358,MSFT,BUY,5
R2U7E,440,145.8688858949741,META,BUY,10
0A399,973,215.96475517585048,MSFT,BUY,10
JPAEL,594,136.82203852228628,META,BUY,20
CNQOQ,270,720.7286839310003,GOOG,SELL,1
IW2JQ,958,977.0959247987704,GOOG,SELL,30
16A2Y,985,703.4875786685488,TSLA,SELL,30
PPMYW,353,796.2745041239284,GOOG,SELL,30
ZYBLE,142,113.88209492699369,META,SELL,1
G9G5I,476,952.9153613502089,TSLA,SELL,5
2B6Z7,840,977.9175610474263,META,SELL,20
F8UCG,150,450.7510151438134,GOOG,SELL,30
D4U4L,325,596.6138185450926,META,BUY,1
J2VTA,90,970.7562160650249,AAPL,BUY,5
6N4XA,758,971.7390678156918,BRK.A,SELL,30
ZNC2B,135,793.482244317778,TSLA,SELL,1
5V40F,848,106.466256504414,MSFT,BUY,1
O6HGQ,561,605.058624785353,MSFT,BUY,20
JIU7C,666,999.268767867032,BRK.A,BUY,5
XBSA0,681,693.3291171711943,TSLA,BUY,30
F3MBR,824,229.7507427285188,META,BUY,10
D3WWQ,922,581.7825402636857,META,SELL,5
VLGAC,344,884.9286684489113,NVDA,SELL,30
K3BJF,437,976.4148219904928,V,SELL,20
ZSTEZ,545,450.2270066530597,NVDA,BUY,20
K9PDH,88,168.12229524114616,NVDA,BUY,10
SSWEP,275,934.8222660449102,JPM,SELL,20
VVA78,374,524.9975403674889,NVDA,BUY,1
O4AOY,586,913.0335723831232,AMZN,SELL,10
FF8HR,490,218.38715178992882,BRK.A,SELL,1
86M3Y,6,126.6762877685447,META,BUY,30
EK7U0,35,486.5324655033551,BRK.A,BUY,1
RZ15W,719,544.0122327935666,AMZN,BUY,5
M56B6,683,955.9078322854361,MSFT,BUY,10
AHAFU,19,906.8115232289325,MSFT,BUY,1
12H3Q,655,422.4811300637357,JPM,BUY,5
YI87S,489,131.49842862322853,BRK.A,SELL,5
DBK6W,565,368.23712055452853,V,SELL,20
HQCCB,519,764.064522369186,JPM,SELL,30
4CTC7,535,355.82770874931407,AAPL,SELL,10
2Y0NZ,913,661.3753119017523,NVDA,SELL,1
09ZI2,81,901.579239380484,GOOG,BUY,10
2VMBO,112,656.5683017296876,JPM,SELL,30
0QPN7,929,248.58806124341106,META,SELL,1
MIWO9,209,209.55119574398768,TSLA,BUY,10
VAM2V,238,277.87627452367576,V,SELL,1
WL3G2,334,720.8565012405217,AMZN,BUY,10
569NX,38,266.2981866664452,BRK.A,BUY,5
32SSF,641,316.9222412499777,GOOG,SELL,5
35HGZ,202,122.67320957709363,AAPL,BUY,20
SASC3,588,857.8118394034468,META,SELL,1
KSF1Z,579,760.6629320291942,V,SELL,5
CRPH6,976,546.2053699281826,JPM,BUY,20
T8VBT,482,445.0393041482319,MSFT,BUY,1
9Z05I,115,435.1135443874506,TSLA,SELL,10
VOKDZ,785,863.1529077925468,V,BUY,1
HKZ3Q,487,379.6569789345051,NVDA,BUY,30
WKJIZ,820,369.23749659662207,BRK.A,SELL,1
UL88F,8,285.7993028191808,BRK.A,BUY,1
EIZJN,327,710.519012730122,JPM,SELL,5
DXJI5,13,237.21254174604675,NVDA,BUY,20
K725U,428,724.5024959542192,V,SELL,30
VJ416,964,656.7267668569514,JPM,BUY,20
HFUKQ,943,165.98022765151535,BRK.A,SELL,5
GH9KU,554,825.2760229320606,NVDA,BUY,30
6BRA2,161,377.12835722985636,BRK.A,SELL,10
ANF1W,334,972.1661000276662,AMZN,BUY,1
S46AC,178,235.34619145276002,MSFT,BUY,5
DFLD5,274,300.9931262840534,V,BUY,20
8OI1R,356,613.3203848297499,BRK.A,SELL,5
TVE9C,392,793.4141667470554,V,SELL,5
3HLVM,585,913.0821775549063,BRK.A,SELL,20
9M5TZ,201,318.3634448069321,V,SELL,10
EBO4B,142,992.5910002957106,NVDA,SELL,1
OJO2O,508,178.80222855970544,JPM,SELL,30
8L8VH,538,810.9778676051407,V,BUY,30
QCRD1,350,120.0672869020201,GOOG,BUY,10
13YPU,736,599.2614962292243,MSFT,SELL,20
YUFS2,720,435.99831078428144,TSLA,BUY,10
A8EKH,383,104.48473101898375,MSFT,BUY,10
NBQ4Z,613,793.9655031865707,AMZN,BUY,20
N5LTQ,411,624.0276983264299,V,SELL,20
7UYE8,421,985.1772733742183,BRK.A,SELL,30
UCIKN,904,581.4361914970468,GOOG,BUY,30
T4U25,27,672.6482499408264,TSLA,SELL,20
0SMMY,40,152.64672416539372,NVDA,SELL,1
DJIDU,1000,836.6620083958728,META,SELL,30
UBH7V,978,254.90481105152975,JPM,SELL,30
6SK1I,525,714.9278953324308,TSLA,BUY,20
O8QC8,519,911.148774765338,NVDA,SELL,1
5H8KO,767,683.7652077271456,NVDA,BUY,5
DZ96K,953,316.30815833021694,META,BUY,5
ROZP2,159,903.0064908008925,JPM,SELL,5
614IC,528,791.5943830998419,JPM,SELL,10
MYM6R,913,654.5628204117919,TSLA,BUY,1
ZQBQM,902,938.3464991718614,MSFT,BUY,1
5F3EH,380,626.7286649411677,AMZN,BUY,1
F3GS4,518,663.966002372385,GOOG,SELL,5
3PJEH,389,278.85108990291434,AMZN,BUY,30
27KYE,639,108.9778882502638,BRK.A,SELL,1
2Y24P,816,298.31569275770624,JPM,BUY,1
T8BHI,690,996.1179054416464,AMZN,SELL,30
70ZQI,359,332.34745316045826,GOOG,BUY,5
I0QKV,827,847.5853919914348,NVDA,BUY,30
T95MO,969,282.1678224470162,GOOG,BUY,1
MMDWL,399,369.20648380212,META,SELL,5
BVMNA,482,394.8431767408087,AMZN,SELL,20
8Y8MV,325,800.4481891070525,JPM,BUY,20
YNJIP,634,831.3112648059218,NVDA,BUY,1
6AP92,702,886.3246896970902,META,SELL,5
49735,913,855.3729430684865,JPM,BUY,5
AU7LA,912,881.8781878316744,TSLA,SELL,5
E73PR,845,504.15385117891816,GOOG,SELL,5
Q9XEC,724,821.7716067064845,MSFT,BUY,10
GRBHD,1000,722.084622339725,MSFT,SELL,1
5J5VX,771,954.9248962947007,NVDA,BUY,20
VB9EZ,702,772.5526715068146,MSFT,SELL,1
FGUXM,742,873.5652412534562,MSFT,SELL,5
BRQSZ,110,882.0888848915852,AAPL,BUY,30
OW7MA,57,233.06235371804937,AMZN,BUY,20
7LX6J,64,142.35775634149064,JPM,SELL,10
R46MU,267,196.0301746436332,NVDA,SELL,1
LB1KH,538,146.7173403097322,AAPL,BUY,20
HE7YI,671,837.712111172584,TSLA,SELL,30
ECNSW,291,800.4357857653932,AMZN,SELL,10
7EZXE,63,981.6102370372762,JPM,SELL,20
YEVLW,664,114.22299489081978,BRK.A,SELL,1
7VC10,75,962.3968620455483,AMZN,SELL,30
ZNSX3,312,149.28110345992303,META,SELL,1
P82I8,290,782.4307501902051,AMZN,SELL,20
ZUYQE,950,413.0973848689523,AAPL,SELL,20
6ZNV7,900,752.870020324017,TSLA,SELL,10
1Q8DW,606,769.8326817762612,V,BUY,10
A9MTS,741,685.4667647789287,MSFT,BUY,5
UII8Y,261,985.5152818515712,META,SELL,30
JVAU9,662,663.3554367960168,META,BUY,20
V0F9C,543,762.9372429719352,BRK.A,SELL,10
MKJ2X,413,714.3601310009432,MSFT,SELL,30
GZGP7,481,386.7592875211554,TSLA,SELL,20
6KHVF,965,481.79809711002036,META,SELL,1
VFTUH,697,626.4518371746941,V,SELL,1
F84T5,887,695.2819609919113,AMZN,SELL,30
40T5M,384,116.7595895586221,V,SELL,1
41QSI,85,502.0400567776977,META,SELL,30
JKZRE,127,559.0066365044081,META,BUY,30
KJW7I,299,105.03440248310405,AAPL,SELL,1
JUML2,760,364.2011058602041,MSFT,SELL,30
P5CZL,370,572.7788330886452,META,BUY,20
RFOPQ,353,217.67671728393287,V,BUY,30
OFL9A,213,854.8479785310009,JPM,SELL,10
93MHJ,669,378.355217156247,BRK.A,BUY,30
SIBXV,597,319.39132159370365,GOOG,SELL,10
PJUJ9,339,606.1580444009408,JPM,BUY,1
ZLU37,850,883.6610974409467,TSLA,SELL,10
T1YUA,231,874.5760942414277,TSLA,BUY,10
JTD5F,152,744.235591070037,JPM,SELL,5
26JST,163,154.9049014392599,V,SELL,5
5VSWN,211,459.4655719393372,TSLA,SELL,1
